"GEO_ID","NAME","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C02_001M","S1901_C02_001E","S1901_C01_001M","S1901_C01_001E","S1901_C02_002E","S1901_C02_002M","S1901_C01_002M","S1901_C01_002E","S1901_C04_002M","S1901_C04_002E","S1901_C03_002M","S1901_C03_002E","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C04_003E","S1901_C04_003M","S1901_C03_003M","S1901_C03_003E","S1901_C04_004E","S1901_C04_004M","S1901_C03_004M","S1901_C03_004E","S1901_C02_004M","S1901_C02_004E","S1901_C01_004M","S1901_C01_004E","S1901_C04_005E","S1901_C04_005M","S1901_C03_005M","S1901_C03_005E","S1901_C02_005M","S1901_C02_005E","S1901_C01_005M","S1901_C01_005E","S1901_C04_006E","S1901_C04_006M","S1901_C03_006M","S1901_C03_006E","S1901_C02_006M","S1901_C02_006E","S1901_C01_006M","S1901_C01_006E","S1901_C01_007E","S1901_C01_007M","S1901_C04_007M","S1901_C04_007E","S1901_C03_007M","S1901_C03_007E","S1901_C02_007M","S1901_C02_007E","S1901_C01_008E","S1901_C01_008M","S1901_C04_008E","S1901_C04_008M","S1901_C03_008M","S1901_C03_008E","S1901_C02_008M","S1901_C02_008E","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C01_010E","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C02_011E","S1901_C02_011M","S1901_C01_011M","S1901_C01_011E","S1901_C04_011M","S1901_C04_011E","S1901_C03_011M","S1901_C03_011E","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C04_012E","S1901_C04_012M","S1901_C03_012M","S1901_C03_012E","S1901_C02_013M","S1901_C02_013E","S1901_C01_013M","S1901_C01_013E","S1901_C03_013E","S1901_C03_013M","S1901_C04_013M","S1901_C04_013E","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C04_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C02_015E","S1901_C02_015M","S1901_C01_015M","S1901_C01_015E","S1901_C04_015M","S1901_C04_015E","S1901_C03_015M","S1901_C03_015E","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M",
"7950000US4804603","PUMA 04603, Texas","N","N","28774","2922","2661","25541","2778","54315","2.6","1.5","1.8","6.2","3.0","9.4","N","N","3.8","1.6","4.5","2.4","4.2","2.3","N","N","10.3","3.1","N","N","2.4","5.7","2.2","8.3","14.5","4.1","N","N","3.8","11.9","2.8","13.3","9.8","3.1","N","N","3.6","8.5","2.4","9.2","14.5","2.4","3.2","15.2","N","N","3.7","14.4","13.1","2.4","12.6","3.4","N","N","3.9","13.9","17.5","2.9","18.8","4.4","N","N","16.2","3.5","1.8","6.4","2.2","6.2","N","N","5.1","2.4","13.3","3.6","1.9","7.9","1.5","2.8","N","N","65244","5988","76693","6253","52921","8212","8707","100574","12629","106422","7092","88208","N","N","6708","69642","24.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.9","(X)",
"7950000US4804604","PUMA 04604, Texas","22529","2158","39318","3377","2814","31806","3388","71124","6.9","3.1","2.0","8.2","2.5","10.0","2.6","3.4","6.5","1.8","5.7","2.3","7.3","2.7","1.8","2.5","10.0","2.4","3.2","7.6","3.0","9.5","2.0","9.6","9.4","3.0","2.3","4.1","2.4","6.7","1.9","7.8","12.7","2.8","4.3","11.6","3.5","11.7","2.3","11.9","18.3","2.9","3.7","19.4","3.7","13.1","4.1","15.2","10.4","2.2","10.8","2.9","3.6","10.0","2.8","8.8","11.0","2.2","12.2","3.2","15.9","4.3","10.4","3.2","1.6","7.0","2.5","6.2","9.3","3.4","5.0","1.9","16.4","3.2","1.6","10.1","1.8","5.0","4.6","22.4","59037","6258","64650","6050","50827","6412","15014","92100","13279","120438","6623","96837","N","N","8423","76102","31.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.8","(X)",
"7950000US4804605","PUMA 04605, Texas","16710","2244","16772","2183","2479","27742","2622","44514","6.5","2.6","1.7","5.6","3.1","7.5","1.2","0.7","8.8","2.0","8.0","2.6","9.8","3.7","3.7","7.6","16.0","4.6","4.6","9.4","3.9","12.6","2.8","13.0","17.5","5.6","5.8","18.4","4.2","16.7","3.5","17.9","19.0","5.9","3.7","9.1","3.6","13.4","3.2","15.0","12.8","2.6","4.6","12.5","3.3","10.7","3.0","12.3","10.4","2.7","10.0","4.8","3.6","10.7","2.4","9.0","6.5","1.8","7.2","2.4","10.5","3.6","5.3","2.5","1.2","5.3","1.7","3.8","8.1","2.8","1.3","1.1","9.0","2.1","1.5","6.2","1.1","1.2","3.4","14.7","40493","3965","42337","3539","34079","5634","12337","61191","7092","77017","5000","66662","N","N","3998","45091","28.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.4","(X)",
"7950000US4804606","PUMA 04606, Texas","17849","2006","14239","1685","2596","29327","2770","43566","8.7","3.1","2.7","14.4","6.0","26.4","2.3","3.3","9.1","2.2","5.4","2.2","17.5","5.3","1.9","3.0","15.5","5.3","4.7","14.9","3.7","17.5","3.0","16.0","8.9","4.3","2.9","9.5","2.8","11.1","2.6","10.8","7.8","3.1","4.9","14.6","4.1","13.2","2.7","10.4","19.7","3.3","4.8","15.9","5.3","22.6","3.9","19.8","8.9","2.3","4.5","2.6","3.8","13.3","2.8","10.5","7.6","1.6","10.4","2.4","14.0","3.1","1.7","1.3","0.9","1.9","1.0","2.0","2.6","1.6","1.4","1.2","1.5","0.7","0.5","1.1","0.6","0.4","1.2","2.2","34674","4357","42830","4638","18251","3837","8913","54724","3564","54550","2950","47999","N","N","3854","31376","32.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.5","(X)",
"7950000US4804607","PUMA 04607, Texas","16916","1805","36865","2865","2646","27918","3432","64783","7.5","2.5","2.1","11.0","3.3","15.1","1.5","1.7","6.6","1.5","4.5","1.9","8.3","2.1","1.5","1.9","11.6","2.5","2.2","4.7","2.6","8.4","2.0","10.3","11.2","2.9","3.6","8.0","3.6","12.9","2.2","11.8","16.7","3.3","3.0","7.2","2.8","9.0","2.2","12.8","13.2","2.2","2.5","12.9","4.5","12.0","3.3","11.0","11.4","2.3","9.7","3.0","4.9","15.2","3.7","12.9","10.1","2.0","11.8","3.0","17.7","4.7","8.7","2.4","1.5","9.0","2.9","5.6","12.1","4.3","3.0","1.3","13.1","3.1","1.6","7.3","1.3","2.8","4.2","19.5","46470","3235","63506","10797","37894","3502","11331","97491","9992","100840","4732","75456","N","N","4967","54893","33.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.5","(X)",
"7950000US4804608","PUMA 04608, Texas","17091","2054","13265","1672","2600","30158","2912","43423","5.7","2.3","2.5","9.6","5.4","18.8","2.6","2.7","9.9","2.3","6.3","2.2","18.0","5.3","2.5","3.7","20.9","6.1","3.8","9.5","2.9","12.0","3.1","14.7","9.5","4.6","4.3","11.4","3.7","16.8","2.6","13.5","12.5","5.4","4.0","12.8","4.1","16.5","3.0","14.8","16.6","2.7","4.2","12.6","5.2","21.8","3.6","17.7","11.5","2.2","3.0","2.3","4.5","20.8","2.9","13.5","5.7","1.8","6.9","2.3","9.5","3.6","2.9","2.3","1.0","2.3","1.3","1.9","4.0","2.1","1.1","1.7","2.4","0.9","0.7","1.9","0.9","0.7","1.7","3.9","36849","3017","41666","3006","20818","2806","9231","58082","4664","58200","3649","50678","N","N","4316","31008","40.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.2","(X)",
"7950000US4804609","PUMA 04609, Texas","N","N","14519","2188","2729","27076","2953","41595","8.1","3.0","3.3","13.2","6.4","23.3","N","N","8.4","2.6","6.9","3.5","12.2","5.1","N","N","13.6","4.9","N","N","4.6","16.2","3.1","14.0","10.7","4.3","N","N","3.8","10.4","2.8","10.0","13.4","4.9","N","N","3.3","11.9","3.0","13.3","18.0","3.2","5.5","16.6","N","N","3.8","17.5","7.6","2.5","4.8","2.2","N","N","3.3","9.8","10.1","2.6","11.8","3.4","N","N","4.0","2.2","0.9","3.1","1.4","2.0","N","N","0.0","1.4","4.3","1.6","1.1","3.3","1.6","1.4","N","N","37176","2343","42061","6413","25425","4033","7156","65743","5341","63248","4260","55930","N","N","7991","39358","26.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.8","(X)",
"7950000US4804610","PUMA 04610, Texas","N","N","16713","2229","2236","27801","2793","44514","3.6","1.8","2.2","6.3","4.7","11.9","N","N","6.2","2.3","6.6","2.8","7.7","4.2","N","N","18.6","5.8","N","N","4.2","15.5","3.4","15.8","10.8","4.8","N","N","3.4","12.8","2.8","12.6","12.0","4.3","N","N","4.5","16.7","2.9","14.8","15.3","3.2","5.5","18.8","N","N","3.6","11.4","10.2","2.4","9.3","4.1","N","N","3.4","10.4","8.9","2.1","9.4","2.7","N","N","6.9","3.3","1.5","5.4","2.3","3.9","N","N","1.3","1.3","8.1","2.5","1.8","6.1","2.2","2.7","N","N","43982","3465","44420","5541","35705","5491","11949","67035","8549","76838","6359","68423","N","N","6612","49945","38.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.6","(X)",
"7950000US4804611","PUMA 04611, Texas","18890","2253","11195","1678","2528","27383","2712","38578","6.4","2.7","2.0","8.1","5.4","16.7","2.1","3.5","9.7","2.5","9.6","3.1","12.2","4.5","3.4","8.1","15.2","5.7","4.1","10.5","3.6","12.8","3.2","13.6","11.6","5.3","5.3","14.5","4.2","14.8","3.7","14.5","20.6","7.0","4.9","19.9","4.1","19.8","4.3","19.6","15.5","2.8","4.6","12.8","4.0","16.7","3.5","17.0","9.4","2.5","7.6","4.9","4.2","11.5","3.0","8.8","7.7","2.6","8.5","3.0","12.3","4.2","2.2","2.9","0.3","0.4","0.5","0.3","0.6","0.7","0.0","1.8","1.9","1.4","1.0","1.7","1.2","1.0","1.9","2.4","38100","3953","40051","3759","31098","5334","4248","45555","3633","49869","2811","47926","N","N","4991","37265","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.1","(X)",
"7950000US4804612","PUMA 04612, Texas","22866","2239","19249","2158","2526","33449","2522","52698","6.1","2.2","1.9","5.4","4.2","7.4","1.6","2.4","4.5","2.0","5.3","2.7","4.6","3.4","2.9","5.0","17.4","4.6","2.7","6.4","3.3","9.4","2.5","12.6","16.8","5.5","3.1","5.1","2.7","7.7","2.8","11.1","14.8","4.5","3.6","12.7","3.1","14.7","2.8","14.4","17.4","3.2","4.5","16.1","4.7","20.3","3.7","17.3","12.3","2.3","9.4","3.2","3.4","13.4","2.8","12.1","12.0","2.1","14.4","3.4","17.8","4.2","7.6","2.7","1.3","3.9","1.5","3.6","5.1","2.2","3.1","1.8","9.1","2.6","1.8","6.8","2.2","2.8","3.3","11.7","51929","3809","58180","6602","38531","5547","12189","73326","9022","86852","6328","77160","N","N","7157","56803","37.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)",
"7950000US4804613","PUMA 04613, Texas","N","N","21177","2244","2451","26100","3254","47277","8.5","3.2","2.7","11.5","4.5","15.5","N","N","9.2","2.4","10.1","3.7","8.7","3.5","N","N","18.0","5.2","N","N","4.2","17.0","3.3","17.1","14.8","5.0","N","N","4.2","14.7","3.0","14.4","16.9","4.3","N","N","4.0","16.6","2.8","17.4","14.0","2.8","3.9","12.9","N","N","3.9","14.9","5.5","2.1","4.0","2.4","N","N","2.5","6.0","4.7","1.6","6.3","2.4","N","N","2.6","1.7","1.4","3.3","2.1","3.1","N","N","2.5","1.8","2.4","1.5","1.4","3.2","2.3","4.1","N","N","33212","2940","34685","3164","31057","1787","4739","41849","7591","54223","5566","51492","N","N","7197","46589","34.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.9","(X)",
"7950000US4804614","PUMA 04614, Texas","27633","1984","13205","2299","1898","38657","2913","51862","5.7","2.2","1.8","6.6","4.8","13.1","0.8","1.0","4.0","1.5","2.7","1.3","10.5","4.8","0.8","1.5","9.0","3.4","1.7","4.3","2.2","8.4","1.8","7.9","13.0","4.5","1.9","5.4","2.2","6.9","2.1","8.9","25.8","6.6","3.1","12.5","2.8","14.1","2.6","18.4","18.7","2.4","4.1","14.2","3.7","22.1","2.9","20.3","11.9","2.1","6.8","3.3","3.5","15.3","2.8","12.9","15.8","2.4","19.1","3.1","24.0","4.0","6.1","4.0","1.6","7.2","2.2","5.7","10.0","3.0","1.5","1.3","2.7","1.1","0.8","2.1","0.1","0.1","1.5","3.8","53090","3230","63322","4410","36890","3277","7382","79243","4992","78671","4030","70526","N","N","4344","42191","32.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.3","(X)",
"7950000US4804615","PUMA 04615, Texas","23717","2105","8506","1622","2330","39022","2571","47528","8.7","2.6","2.2","7.7","7.7","15.0","2.0","3.5","7.7","2.3","6.7","2.1","11.9","6.4","2.0","3.6","22.6","7.5","2.9","8.0","3.1","11.7","3.0","13.7","12.8","6.8","3.5","10.2","3.0","12.3","2.6","12.6","12.4","5.5","5.0","21.8","3.8","20.2","3.5","19.9","18.4","3.2","4.8","9.7","4.8","25.2","3.6","21.0","11.5","2.4","12.8","6.1","4.3","14.7","2.7","10.1","5.5","1.5","5.7","1.7","7.9","2.1","2.8","2.6","1.2","2.9","1.5","2.5","4.2","2.3","0.0","2.3","0.6","0.4","0.4","0.6","2.3","0.0","0.7","1.0","41248","2320","42337","3124","25281","5870","2730","51466","3110","50330","2513","49489","N","N","5860","36302","31.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.2","(X)",
"7950000US4804616","PUMA 04616, Texas","26104","2625","18384","2386","3160","38340","3189","56724","4.0","1.7","1.8","7.0","4.3","15.4","0.7","0.7","4.2","1.5","3.7","1.8","5.6","2.7","1.8","2.5","11.6","4.5","3.2","8.5","3.2","12.3","2.4","11.2","14.1","5.0","2.3","5.4","3.0","12.1","2.6","11.9","19.6","5.0","2.3","6.9","2.2","8.2","2.2","12.2","19.7","2.9","5.7","19.8","3.8","18.7","3.5","17.4","11.3","2.4","9.7","4.3","3.6","14.4","2.6","11.2","10.0","2.3","13.7","3.2","18.4","4.5","1.9","1.4","1.6","8.0","2.4","5.9","11.5","3.5","1.5","1.2","9.3","2.5","1.7","6.6","0.9","0.8","3.3","12.9","51590","1474","61873","6427","40207","7446","10687","84283","6497","87061","4552","74023","N","N","4237","42983","27.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.4","(X)",
"7950000US4804617","PUMA 04617, Texas","61765","3743","19090","2822","4220","74872","3569","93962","1.8","0.9","0.9","2.3","3.8","5.4","0.9","1.2","1.4","0.6","1.3","0.7","2.1","1.7","0.4","0.6","12.7","3.8","1.2","2.4","1.3","3.9","1.2","5.6","12.0","5.4","1.6","4.4","1.6","5.2","1.7","6.6","20.7","5.6","2.1","8.3","1.8","9.6","1.9","11.2","14.8","2.0","5.2","20.1","2.3","11.6","2.3","13.3","17.8","2.0","15.6","4.7","2.7","18.4","2.5","18.3","22.4","2.1","25.3","2.6","28.5","3.1","6.4","2.5","1.7","11.7","2.0","10.0","13.0","2.2","3.0","2.5","9.5","1.5","1.2","8.0","1.7","2.1","1.8","11.6","86404","4240","95950","3586","46640","5667","4426","104087","4760","110818","3873","101567","N","N","6745","60006","31.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.0","(X)",
"7950000US4804618","PUMA 04618, Texas","44661","3279","18408","1739","3592","59643","3854","78051","3.5","1.7","1.2","3.0","2.1","4.2","1.5","1.9","2.6","1.1","2.7","1.4","3.9","1.9","1.1","1.4","8.2","3.1","2.2","6.3","2.3","7.8","1.8","7.6","11.2","3.9","2.5","8.6","2.3","10.7","1.9","9.5","20.9","5.4","2.3","12.0","2.3","14.6","2.3","17.0","21.3","2.6","5.2","25.7","3.7","19.7","2.7","19.0","14.5","2.0","12.3","4.2","2.6","16.7","2.1","14.2","15.0","2.3","16.3","2.7","19.2","3.0","9.0","3.3","1.1","5.5","1.2","5.2","7.2","1.7","4.1","2.8","5.6","1.6","1.2","4.4","0.8","0.7","2.0","7.0","62136","3902","64744","4364","50651","2577","3710","75201","3851","79062","2884","75979","N","N","4972","59609","29.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.0","(X)",
"7950000US4804619","PUMA 04619, Texas","39154","2768","15673","2029","3226","54166","3629","69839","3.8","1.5","1.7","5.3","4.8","11.7","1.6","2.5","2.8","0.8","1.7","0.8","7.5","3.3","0.5","0.5","13.3","5.2","1.8","4.8","1.8","6.4","1.9","7.6","14.6","6.1","1.7","4.6","1.7","7.3","2.1","8.7","15.7","4.7","2.6","9.0","2.7","13.3","2.5","14.0","22.0","2.8","5.7","21.0","3.9","23.1","3.2","21.9","13.5","2.5","6.8","3.1","3.6","16.6","3.1","15.2","12.9","1.8","14.8","2.0","18.0","3.0","5.9","3.1","1.3","7.3","1.7","6.2","9.4","2.2","1.9","1.4","8.5","1.7","1.4","7.0","1.2","1.6","2.1","11.4","63065","5426","70653","3848","36630","4785","5054","83308","7009","98139","5694","87883","N","N","5328","47671","33.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.0","(X)",
"7950000US4804620","PUMA 04620, Texas","N","N","12963","2051","2162","32911","2548","45874","1.7","1.4","1.4","3.8","3.7","9.0","N","N","3.7","1.1","3.0","1.6","7.5","2.8","N","N","7.3","4.0","N","N","2.3","6.5","1.9","6.9","9.8","4.3","N","N","2.2","6.6","1.9","7.8","15.8","6.0","N","N","2.9","10.4","2.7","11.5","17.4","2.8","5.3","19.6","N","N","3.7","17.5","13.0","2.6","12.0","4.5","N","N","3.2","13.1","15.3","2.9","16.4","3.4","N","N","9.7","4.8","2.0","7.0","2.1","6.6","N","N","4.6","3.4","17.7","3.3","2.6","14.0","3.3","4.6","N","N","72739","6912","80718","6810","50357","6713","9460","100238","13028","133114","9804","115458","N","N","7048","65933","27.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.4","(X)",
"7950000US4804621","PUMA 04621, Texas","50994","3032","17527","2227","3226","62955","3642","80482","1.9","0.9","1.0","2.9","4.0","7.1","0.6","1.0","2.4","1.1","1.9","1.2","4.6","2.3","0.9","0.9","10.4","3.6","1.0","2.6","1.2","3.5","1.3","5.0","11.5","4.3","1.4","3.7","1.8","6.0","1.7","6.8","19.2","5.2","2.3","9.4","2.1","11.4","1.9","12.2","20.8","2.3","5.8","27.2","3.0","19.2","2.6","18.9","15.3","2.3","8.3","3.6","2.7","16.8","2.5","15.9","20.3","2.2","23.8","2.6","26.6","3.1","6.0","2.6","1.5","10.4","1.9","8.6","12.2","2.3","2.1","2.0","6.3","1.7","1.4","5.7","3.7","3.6","2.1","7.6","74857","5052","84425","5444","46327","8209","6945","93838","5538","98474","4969","90957","N","N","10914","60147","36.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.6","(X)",
"7950000US4804622","PUMA 04622, Texas","35280","2845","11418","1712","3365","48291","3375","59709","7.3","2.1","1.9","7.2","5.8","12.9","2.0","3.7","5.2","1.5","4.5","1.6","9.9","4.8","1.2","2.6","20.5","6.5","2.5","6.6","2.4","10.0","2.1","11.6","13.8","5.6","3.1","11.6","2.7","13.5","2.5","13.4","15.0","6.1","3.3","13.4","2.9","13.9","2.9","15.5","20.8","2.5","4.5","11.2","4.2","24.6","3.1","22.2","9.1","2.0","9.9","5.2","2.8","11.0","2.1","8.8","12.7","2.4","14.2","2.9","19.1","3.7","6.3","4.1","1.4","3.8","1.6","3.1","5.0","2.2","0.4","0.6","1.7","0.8","0.6","1.4","1.7","0.0","1.1","2.3","46935","2794","50598","3742","30743","4137","6561","61197","3188","61828","2730","58398","N","N","5333","39276","37.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.9","(X)",
"7950000US4804623","PUMA 04623, Texas","37027","3114","21623","2356","3227","58432","3257","80055","8.1","2.1","1.7","7.8","3.7","10.8","1.4","2.2","6.1","1.6","5.8","1.8","8.6","3.4","1.8","3.3","17.0","4.0","2.1","8.6","2.1","11.3","2.0","12.6","16.9","4.1","3.1","12.0","2.4","12.3","2.0","13.7","18.2","4.6","3.5","14.0","2.8","13.8","2.3","15.6","18.0","2.5","4.8","19.9","3.5","17.7","2.8","16.7","9.8","1.8","5.3","2.0","3.1","13.7","2.4","12.0","8.5","1.7","9.8","2.0","13.2","3.1","1.8","1.6","1.1","5.4","1.6","4.3","8.1","2.3","0.9","1.2","4.8","1.4","1.1","3.7","0.7","0.6","2.1","7.2","45167","2436","48210","3734","31760","3582","4441","62448","5537","71694","4030","64249","N","N","3790","39153","28.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.5","(X)",
"7950000US4804624","PUMA 04624, Texas","26405","2036","18846","2127","2723","38945","3002","57791","5.4","2.3","2.0","6.7","4.6","11.5","1.0","1.4","5.9","2.0","5.5","2.5","9.7","3.7","1.9","2.1","5.8","2.3","2.8","5.7","2.7","8.8","2.0","8.2","17.8","4.6","3.6","9.9","3.4","13.0","2.8","14.4","16.5","4.7","3.3","10.9","3.0","12.0","2.6","13.3","18.9","3.2","5.3","18.9","4.9","21.3","3.3","18.2","12.7","2.5","11.0","4.2","3.4","14.7","2.8","12.1","13.0","2.3","15.3","2.8","19.9","3.3","7.4","3.7","1.2","5.5","1.6","4.2","8.2","2.3","1.4","1.2","4.1","1.1","0.8","2.8","1.1","0.0","1.6","6.1","50875","2731","56309","7741","40911","3672","4500","74193","5139","74631","3597","66596","N","N","4402","46241","32.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.6","(X)",
"7950000US4804625","PUMA 04625, Texas","N","N","13394","1933","1358","34876","1936","48270","6.5","2.3","2.0","8.0","4.3","12.4","N","N","5.0","1.5","5.0","1.7","9.2","3.9","N","N","25.7","6.3","N","N","3.9","12.2","3.1","14.8","19.2","6.0","N","N","3.5","16.8","3.2","17.8","10.1","4.2","N","N","2.4","12.0","1.9","12.0","17.2","3.3","5.2","15.1","N","N","3.6","16.6","10.4","2.3","4.9","2.9","N","N","3.0","12.1","8.8","2.1","11.1","2.7","N","N","2.4","3.2","1.3","4.8","1.7","3.5","N","N","0.0","1.5","3.0","1.3","1.0","2.4","1.4","1.1","N","N","41280","3986","47217","4577","26884","4409","5961","56359","3997","62668","2960","56096","N","N","4408","35210","31.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.1","(X)",
"7950000US4804701","PUMA 04701, Texas","77928","3487","20653","2381","3366","95696","2855","116349","2.7","0.9","1.0","3.5","4.3","9.5","0.6","1.5","3.5","0.9","2.2","0.9","9.0","3.2","0.5","0.7","15.0","3.9","1.3","3.5","1.2","4.8","1.2","6.5","9.7","3.9","1.5","5.2","1.4","5.8","1.4","6.2","14.5","4.2","2.0","9.1","2.0","9.9","1.8","10.8","16.2","1.8","4.7","17.8","1.9","13.2","1.9","15.9","13.6","1.8","9.5","3.7","2.3","15.5","1.9","14.1","20.7","2.2","22.6","2.6","25.5","2.8","9.2","3.0","1.4","10.1","1.7","8.9","12.2","2.1","2.9","1.7","11.9","1.7","1.5","10.3","1.9","2.7","2.1","13.6","80665","3293","88612","5682","40776","6100","3931","100979","5326","108684","4407","100345","N","N","5897","55835","36.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.4","(X)",
"7950000US4804702","PUMA 04702, Texas","41688","2281","11616","2008","2438","56343","2762","67959","2.3","1.1","1.4","4.1","5.8","14.2","0.5","0.8","2.6","1.0","2.2","1.1","4.5","2.8","0.9","1.1","15.9","6.3","1.7","4.7","1.7","7.0","1.7","7.9","7.6","4.3","1.7","4.5","2.4","8.5","2.0","8.9","16.8","5.8","2.3","8.9","2.3","11.1","2.2","12.2","17.7","2.4","6.6","20.4","3.2","17.1","2.8","18.0","15.7","2.4","13.0","5.6","3.5","17.5","2.7","15.6","15.1","2.4","16.6","2.9","21.5","3.8","5.1","2.9","1.5","9.3","1.8","8.0","11.8","2.4","1.7","1.7","9.2","1.7","1.5","7.8","1.0","0.9","2.2","12.2","68060","6142","75893","4487","41136","3724","4700","93189","4308","96861","4341","88972","N","N","5586","47273","32.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.0","(X)",
